sampleA,sampleB,snp_distance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
hcw#16,hcw#46,5,-7.838289412,-6.196282279,-5.173145063,-4.473283388,-3.97401458,-3.609376116,-3.340183411,-3.141977455,-2.998863983,-2.900039592,-2.837800005,-2.806403429,-2.801415503,-2.819318173,-2.857263304,-2.912908449,-2.984302058,-3.069800297,-3.168005194,-3.277717698,-3.397901503
hcw#16,hcw#47,5,-7.838289412,-6.196282279,-5.173145063,-4.473283388,-3.97401458,-3.609376116,-3.340183411,-3.141977455,-2.998863983,-2.900039592,-2.837800005,-2.806403429,-2.801415503,-2.819318173,-2.857263304,-2.912908449,-2.984302058,-3.069800297,-3.168005194,-3.277717698,-3.397901503
hcw#16,hcw#48,3,-6.107075324,-4.583901125,-3.69956738,-3.156172536,-2.8261825,-2.637146449,-2.543342749,-2.515176522,-2.533665889,-2.586774361,-2.66680444,-2.768650745,-2.888732715,-3.024390224,-3.173552977,-3.334556491,-3.506033014,-3.686841303,-3.876017947,-4.072741822,-4.276307234
hcw#16,hcw#49,2,-5.468922432,-3.990455689,-3.16042867,-2.681560033,-2.425847262,-2.319000778,-2.312286283,-2.372633263,-2.477998428,-2.614270832,-2.772739819,-2.948080078,-3.13693776,-3.337062437,-3.546827919,-3.764983544,-3.990525579,-4.222626723,-4.460593426,-4.703837291,-4.95185446
hcw#16,hcw#50,4,-6.902917562,-5.325436636,-4.376576684,-3.758904576,-3.346724974,-3.070599716,-2.88828281,-2.773240784,-2.708566221,-2.683235784,-2.689771909,-2.722842502,-2.778457303,-2.853512085,-2.945522727,-3.052460729,-3.172644395,-3.304662626,-3.44731928,-3.599591397,-3.760597196
hcw#16,hcw#52,3,-6.244762948,-4.684391839,-3.768055682,-3.198584689,-2.848756572,-2.645819827,-2.543141612,-2.509846196,-2.525655652,-2.577494903,-2.65697718,-2.758606616,-2.878609317,-3.014239913,-3.163394133,-3.324395109,-3.49587092,-3.67667902,-3.865855617,-4.062579481,-4.26614489
hcw#16,hcw#55,3,-6.244762948,-4.684391839,-3.768055682,-3.198584689,-2.848756572,-2.645819827,-2.543141612,-2.509846196,-2.525655652,-2.577494903,-2.65697718,-2.758606616,-2.878609317,-3.014239913,-3.163394133,-3.324395109,-3.49587092,-3.67667902,-3.865855617,-4.062579481,-4.26614489
hcw#16,hcw#57,4,-7.010084241,-5.400600904,-4.425664803,-3.788154613,-3.362074317,-3.077074545,-2.88962845,-2.771906513,-2.705962728,-2.680084489,-2.686403745,-2.71939507,-2.774982958,-2.850029206,-2.94203731,-3.0489746,-3.169158078,-3.301176262,-3.443832904,-3.596105019,-3.757110817
hcw#16,hcw#58,5,-7.915952423,-6.247869141,-5.204893844,-4.491131475,-3.982988152,-3.613220499,-3.341347882,-3.141872705,-2.998211431,-2.899170171,-2.836851316,-2.805427827,-2.800431368,-2.8183315,-2.856275918,-2.911920875,-2.983314437,-3.068812665,-3.167017559,-3.276730062,-3.396913867
hcw#16,hcw#60,5,-7.915952423,-6.247869141,-5.204893844,-4.491131475,-3.982988152,-3.613220499,-3.341347882,-3.141872705,-2.998211431,-2.899170171,-2.836851316,-2.805427827,-2.800431368,-2.8183315,-2.856275918,-2.911920875,-2.983314437,-3.068812665,-3.167017559,-3.276730062,-3.396913867
hcw#16,hcw#61,5,-7.915952423,-6.247869141,-5.204893844,-4.491131475,-3.982988152,-3.613220499,-3.341347882,-3.141872705,-2.998211431,-2.899170171,-2.836851316,-2.805427827,-2.800431368,-2.8183315,-2.856275918,-2.911920875,-2.983314437,-3.068812665,-3.167017559,-3.276730062,-3.396913867
hcw#16,hcw#64,4,-7.122890257,-5.481603812,-4.480162246,-3.821873624,-3.380673158,-3.08557571,-2.89198882,-2.770877337,-2.703233785,-2.676578007,-2.682570969,-2.715435898,-2.770978325,-2.846009308,-2.938012605,-3.044948469,-3.165131547,-3.297149624,-3.43980624,-3.592078348,-3.753084145
hcw#16,hcw#65,4,-7.122890257,-5.481603812,-4.480162246,-3.821873624,-3.380673158,-3.08557571,-2.89198882,-2.770877337,-2.703233785,-2.676578007,-2.682570969,-2.715435898,-2.770978325,-2.846009308,-2.938012605,-3.044948469,-3.165131547,-3.297149624,-3.43980624,-3.592078348,-3.753084145
hcw#16,CARE0244#1,3,-5.84647504,-4.399970915,-3.57963867,-3.086276378,-2.792353213,-2.626975777,-2.547169495,-2.526447873,-2.548502868,-2.603157393,-2.683798617,-2.785866777,-2.906023215,-3.041703978,-3.190873522,-3.351878899,-3.523355904,-3.704164311,-3.893340983,-4.090064863,-4.293630277
hcw#16,CARE0243#1,4,-6.80179998,-5.256380373,-4.332967404,-3.733997783,-3.334373188,-3.065870602,-2.887720245,-2.774729797,-2.710969304,-2.686009799,-2.692684003,-2.725802068,-2.781432036,-2.856491344,-2.948503254,-3.055441591,-3.175625341,-3.307643591,-3.450300249,-3.602572368,-3.763578167
hcw#16,CARE0097#3,4,-6.707158162,-5.193678736,-4.294851336,-3.713246098,-3.324725111,-3.062597273,-2.88772497,-2.776248573,-2.713120063,-2.688400771,-2.69515875,-2.728303811,-2.783941867,-2.859003439,-2.951015945,-3.057954428,-3.178138213,-3.310156471,-3.452813131,-3.60508525,-3.766091049
hcw#16,hcw#72,3,-5.724572978,-4.317359256,-3.528618565,-3.058716281,-2.78061897,-2.624819186,-2.550180289,-2.531944479,-2.555071105,-2.610142824,-2.690931954,-2.793048247,-2.913219165,-3.04890398,-3.198074584,-3.359080222,-3.530557287,-3.711365707,-3.900542381,-4.097266263,-4.300831676
hcw#16,hcw#73,2,-4.992916066,-3.647708525,-2.933641984,-2.550366401,-2.36814619,-2.313192429,-2.339714203,-2.419225985,-2.534521568,-2.675431229,-2.835863464,-3.011962774,-3.201090444,-3.40130407,-3.611096857,-3.829260332,-4.054804491,-4.286906178,-4.524873012,-4.768116908,-5.016134084
hcw#16,hcw#74,3,-5.724572978,-4.317359256,-3.528618565,-3.058716281,-2.78061897,-2.624819186,-2.550180289,-2.531944479,-2.555071105,-2.610142824,-2.690931954,-2.793048247,-2.913219165,-3.04890398,-3.198074584,-3.359080222,-3.530557287,-3.711365707,-3.900542381,-4.097266263,-4.300831676
hcw#16,hcw#75,3,-5.724572978,-4.317359256,-3.528618565,-3.058716281,-2.78061897,-2.624819186,-2.550180289,-2.531944479,-2.555071105,-2.610142824,-2.690931954,-2.793048247,-2.913219165,-3.04890398,-3.198074584,-3.359080222,-3.530557287,-3.711365707,-3.900542381,-4.097266263,-4.300831676
hcw#16,CARE0063#12,5,-7.644740162,-6.076225589,-5.104981097,-4.43835569,-3.958251684,-3.603543637,-3.338988191,-3.142745481,-3.000391061,-2.901836658,-2.83968602,-2.808316749,-2.803336674,-2.821241468,-2.85918714,-2.914832417,-2.986226056,-3.071724302,-3.1699292,-3.279641705,-3.399825509
hcw#16,CARE0224#2,4,-6.539051465,-5.088123642,-4.234798623,-3.683121357,-3.312197229,-3.059275297,-2.888695336,-2.779013579,-2.716563496,-2.692078094,-2.698910198,-2.732077006,-2.787721003,-2.862784095,-2.954796966,-3.061735533,-3.181919335,-3.313937597,-3.456594257,-3.608866376,-3.769872175
hcw#16,CARE0273#1,3,-5.399679764,-4.111985167,-3.412782975,-3.003508926,-2.761986458,-2.625703348,-2.560278753,-2.545914719,-2.570502158,-2.626073544,-2.70701902,-2.809180419,-2.929363418,-3.065051253,-3.214222566,-3.37522836,-3.546705458,-3.727513884,-3.91669056,-4.113414442,-4.316979855
hcw#16,CARE0214#3,5,-7.460312167,-5.981738405,-5.061604749,-4.420735789,-3.952186339,-3.602126635,-3.3392629,-3.143582073,-3.001399334,-2.902893525,-2.840755703,-2.809389598,-2.804410258,-2.822315213,-2.860260919,-2.915906203,-2.987299843,-3.072798089,-3.171002987,-3.280715492,-3.400899296
hcw#16,CARE0274#1,4,-6.346046832,-4.980429149,-4.181629342,-3.660665594,-3.304929297,-3.058625047,-2.890607602,-2.781816903,-2.719647943,-2.695243755,-2.702097513,-2.735269685,-2.790914924,-2.865978285,-2.957991212,-3.064929789,-3.185113594,-3.317131856,-3.459788516,-3.612060635,-3.773066434
hcw#16,CARE0273#2,4,-6.346046832,-4.980429149,-4.181629342,-3.660665594,-3.304929297,-3.058625047,-2.890607602,-2.781816903,-2.719647943,-2.695243755,-2.702097513,-2.735269685,-2.790914924,-2.865978285,-2.957991212,-3.064929789,-3.185113594,-3.317131856,-3.459788516,-3.612060635,-3.773066434
hcw#16,CARE0210#2,5,-7.460312167,-5.981738405,-5.061604749,-4.420735789,-3.952186339,-3.602126635,-3.3392629,-3.143582073,-3.001399334,-2.902893525,-2.840755703,-2.809389598,-2.804410258,-2.822315213,-2.860260919,-2.915906203,-2.987299843,-3.072798089,-3.171002987,-3.280715492,-3.400899296
hcw#16,CARE0210#3,5,-7.442856078,-5.974955516,-5.059331127,-4.420092504,-3.95205518,-3.602137457,-3.33930895,-3.143636038,-3.001454925,-2.902949423,-2.840811655,-2.809445559,-2.804466221,-2.822371176,-2.860316882,-2.915962165,-2.987355806,-3.072854052,-3.17105895,-3.280771455,-3.400955259
hcw#16,CARE0097#5,3,-5.088825898,-3.948965977,-3.340225547,-2.978920063,-2.759419353,-2.631952766,-2.569641916,-2.556260193,-2.581127698,-2.636771976,-2.717734915,-2.819900192,-2.940083994,-3.075771984,-3.224943326,-3.385949125,-3.557426224,-3.73823465,-3.927411326,-4.124135207,-4.327700621
hcw#16,CARE0097#4,3,-5.151122747,-3.97747036,-3.350754291,-2.981466017,-2.758988809,-2.63057581,-2.568003593,-2.554558107,-2.579411673,-2.635053189,-2.716015627,-2.818180821,-2.93836461,-3.074052599,-3.22322394,-3.384229739,-3.555706838,-3.736515264,-3.92569194,-4.122415821,-4.325981235
hcw#17,CARE0317#1,5,-7.418267085,-5.967176468,-5.057206706,-4.419610782,-3.951993205,-3.602171307,-3.339362594,-3.143693418,-3.001512954,-2.903007557,-2.840869805,-2.809503711,-2.804524373,-2.822429328,-2.860375034,-2.916020318,-2.987413958,-3.072912205,-3.171117102,-3.280829607,-3.401013411
hcw#17,hcw#19,5,-7.414968468,-5.966535831,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874412,-2.809508319,-2.80452898,-2.822433935,-2.860379642,-2.916024925,-2.987418565,-3.072916812,-3.17112171,-3.280834214,-3.401018019
hcw#17,CARE0063#3,5,-8.986190548,-7.053832749,-5.785083279,-4.887030358,-4.236231022,-3.762378365,-3.419230011,-3.174057784,-3.002990438,-2.888568125,-2.818160028,-2.782741338,-2.775886995,-2.792971316,-2.830576498,-2.886087499,-2.9574307,-3.042910861,-3.141109556,-3.250820022,-3.371003183
hcw#17,CARE0154#1,5,-8.85913172,-6.952243517,-5.706602374,-4.828906652,-4.195387301,-3.735550219,-3.403173138,-3.165785077,-2.999976365,-2.888862782,-2.82039128,-2.786027918,-2.779710303,-2.797050229,-2.834769807,-2.890329096,-2.961691588,-3.047179064,-3.1453804,-3.255091776,-3.375275237
hcw#17,CARE0063#4,5,-8.735865105,-6.854787761,-5.632348835,-4.774841448,-4.158184345,-3.711748137,-3.389417633,-3.159082275,-2.997884851,-2.889571493,-2.822678783,-2.78914327,-2.78323059,-2.800755965,-2.838555367,-2.894147071,-2.965522022,-3.051014046,-3.149216962,-3.258928861,-3.379112489
hcw#17,CARE0162#1,5,-8.735865105,-6.854787761,-5.632348835,-4.774841448,-4.158184345,-3.711748137,-3.389417633,-3.159082275,-2.997884851,-2.889571493,-2.822678783,-2.78914327,-2.78323059,-2.800755965,-2.838555367,-2.894147071,-2.965522022,-3.051014046,-3.149216962,-3.258928861,-3.379112489
hcw#17,CARE0178#1,5,-8.501635036,-6.673082073,-5.49709282,-4.679131044,-4.094589409,-3.672799954,-3.368191919,-3.149717144,-2.995877191,-2.891788799,-2.827144488,-2.794720988,-2.789321377,-2.807068503,-2.844958046,-2.900584342,-2.971971869,-3.057468236,-3.155672582,-3.265384931,-3.385568693
hcw#17,CARE0063#5,5,-8.501635036,-6.673082073,-5.49709282,-4.679131044,-4.094589409,-3.672799954,-3.368191919,-3.149717144,-2.995877191,-2.891788799,-2.827144488,-2.794720988,-2.789321377,-2.807068503,-2.844958046,-2.900584342,-2.971971869,-3.057468236,-3.155672582,-3.265384931,-3.385568693
hcw#17,CARE0063#6,5,-8.391163828,-6.589239679,-5.436349628,-4.637555314,-4.068074068,-3.65737966,-3.360371794,-3.146710046,-2.995680447,-2.893105528,-2.829214853,-2.7971397,-2.791890218,-2.809697939,-2.847610486,-2.903245025,-2.974635351,-3.060132621,-3.158337243,-3.268049674,-3.388233459
hcw#17,hcw#39,5,-8.184819194,-6.436579729,-5.329159135,-4.5669304,-4.02506742,-3.63377518,-3.349351691,-3.143194941,-2.996277577,-2.895777051,-2.832853444,-2.801196912,-2.796116512,-2.813988251,-2.851923614,-2.907565837,-2.978958616,-3.06445663,-3.162661468,-3.272373958,-3.392557759
hcw#17,hcw#42,5,-8.184819194,-6.436579729,-5.329159135,-4.5669304,-4.02506742,-3.63377518,-3.349351691,-3.143194941,-2.996277577,-2.895777051,-2.832853444,-2.801196912,-2.796116512,-2.813988251,-2.851923614,-2.907565837,-2.978958616,-3.06445663,-3.162661468,-3.272373958,-3.392557759
hcw#17,CARE0063#10,5,-7.999779445,-6.305190699,-5.241436969,-4.51255443,-3.994313432,-3.618404985,-3.343142822,-3.141967877,-2.997529063,-2.898161509,-2.835716259,-2.804247309,-2.799235585,-2.817130909,-2.855073902,-2.910718459,-2.982111914,-3.067610116,-3.165815003,-3.275527505,-3.395711309
hcw#17,CARE0063#9,5,-7.999779445,-6.305190699,-5.241436969,-4.51255443,-3.994313432,-3.618404985,-3.343142822,-3.141967877,-2.997529063,-2.898161509,-2.835716259,-2.804247309,-2.799235585,-2.817130909,-2.855073902,-2.910718459,-2.982111914,-3.067610116,-3.165815003,-3.275527505,-3.395711309
hcw#17,hcw#43,5,-8.089495577,-6.368141105,-5.28285053,-4.537765637,-4.008259387,-3.625175512,-3.345746647,-3.142367437,-2.996863472,-2.897023529,-2.834384912,-2.802842486,-2.797804708,-2.81569137,-2.853631651,-2.909275406,-2.980668636,-3.066166778,-3.16437165,-3.274084148,-3.394267952
hcw#17,CARE0063#8,5,-7.999779445,-6.305190699,-5.241436969,-4.51255443,-3.994313432,-3.618404985,-3.343142822,-3.141967877,-2.997529063,-2.898161509,-2.835716259,-2.804247309,-2.799235585,-2.817130909,-2.855073902,-2.910718459,-2.982111914,-3.067610116,-3.165815003,-3.275527505,-3.395711309
hcw#17,CARE0063#11,5,-7.915952423,-6.247869141,-5.204893844,-4.491131475,-3.982988152,-3.613220499,-3.341347882,-3.141872705,-2.998211431,-2.899170171,-2.836851316,-2.805427827,-2.800431368,-2.8183315,-2.856275918,-2.911920875,-2.983314437,-3.068812665,-3.167017559,-3.276730062,-3.396913867
hcw#17,CARE0097#2,5,-7.915952423,-6.247869141,-5.204893844,-4.491131475,-3.982988152,-3.613220499,-3.341347882,-3.141872705,-2.998211431,-2.899170171,-2.836851316,-2.805427827,-2.800431368,-2.8183315,-2.856275918,-2.911920875,-2.983314437,-3.068812665,-3.167017559,-3.276730062,-3.396913867
hcw#17,hcw#48,5,-7.915952423,-6.247869141,-5.204893844,-4.491131475,-3.982988152,-3.613220499,-3.341347882,-3.141872705,-2.998211431,-2.899170171,-2.836851316,-2.805427827,-2.800431368,-2.8183315,-2.856275918,-2.911920875,-2.983314437,-3.068812665,-3.167017559,-3.276730062,-3.396913867
hcw#17,hcw#49,4,-7.010084241,-5.400600904,-4.425664803,-3.788154613,-3.362074317,-3.077074545,-2.88962845,-2.771906513,-2.705962728,-2.680084489,-2.686403745,-2.71939507,-2.774982958,-2.850029206,-2.94203731,-3.0489746,-3.169158078,-3.301176262,-3.443832904,-3.596105019,-3.757110817
hcw#17,hcw#52,5,-7.999779445,-6.305190699,-5.241436969,-4.51255443,-3.994313432,-3.618404985,-3.343142822,-3.141967877,-2.997529063,-2.898161509,-2.835716259,-2.804247309,-2.799235585,-2.817130909,-2.855073902,-2.910718459,-2.982111914,-3.067610116,-3.165815003,-3.275527505,-3.395711309
hcw#17,hcw#55,5,-7.999779445,-6.305190699,-5.241436969,-4.51255443,-3.994313432,-3.618404985,-3.343142822,-3.141967877,-2.997529063,-2.898161509,-2.835716259,-2.804247309,-2.799235585,-2.817130909,-2.855073902,-2.910718459,-2.982111914,-3.067610116,-3.165815003,-3.275527505,-3.395711309
hcw#17,CARE0244#1,5,-7.767050339,-6.150490191,-5.146055461,-4.458748794,-3.967102656,-3.606630743,-3.339489615,-3.142197729,-2.999455189,-2.900768877,-2.838576762,-2.807195353,-2.802211953,-2.820115892,-2.858061357,-2.913706586,-2.985100214,-3.070598458,-3.168803356,-3.27851586,-3.398699665
hcw#17,hcw#72,5,-7.702469245,-6.110494664,-5.123424318,-4.447221259,-3.961949869,-3.60475601,-3.339128933,-3.14246903,-2.999966702,-2.901364166,-2.839199047,-2.807825726,-2.80284459,-2.820749124,-2.858694736,-2.91434,-2.985733636,-3.071231882,-3.169436779,-3.279149284,-3.399333088
hcw#17,hcw#73,4,-6.707158162,-5.193678736,-4.294851336,-3.713246098,-3.324725111,-3.062597273,-2.88772497,-2.776248573,-2.713120063,-2.688400771,-2.69515875,-2.728303811,-2.783941867,-2.859003439,-2.951015945,-3.057954428,-3.178138213,-3.310156471,-3.452813131,-3.60508525,-3.766091049
hcw#17,hcw#74,5,-7.702469245,-6.110494664,-5.123424318,-4.447221259,-3.961949869,-3.60475601,-3.339128933,-3.14246903,-2.999966702,-2.901364166,-2.839199047,-2.807825726,-2.80284459,-2.820749124,-2.858694736,-2.91434,-2.985733636,-3.071231882,-3.169436779,-3.279149284,-3.399333088
hcw#17,hcw#75,5,-7.702469245,-6.110494664,-5.123424318,-4.447221259,-3.961949869,-3.60475601,-3.339128933,-3.14246903,-2.999966702,-2.901364166,-2.839199047,-2.807825726,-2.80284459,-2.820749124,-2.858694736,-2.91434,-2.985733636,-3.071231882,-3.169436779,-3.279149284,-3.399333088
hcw#17,CARE0273#1,5,-7.550303397,-6.024145069,-5.079228014,-4.427101725,-3.954059979,-3.602408011,-3.339037125,-3.143209576,-3.000987925,-2.902472581,-2.840332587,-2.808966019,-2.803986587,-2.821891524,-2.859837227,-2.91548251,-2.986876151,-3.072374397,-3.170579295,-3.280291799,-3.400475604
hcw#17,CARE0097#5,5,-7.442856078,-5.974955516,-5.059331127,-4.420092504,-3.95205518,-3.602137457,-3.33930895,-3.143636038,-3.001454925,-2.902949423,-2.840811655,-2.809445559,-2.804466221,-2.822371176,-2.860316882,-2.915962165,-2.987355806,-3.072854052,-3.17105895,-3.280771455,-3.400955259
hcw#17,CARE0097#4,5,-7.460312167,-5.981738405,-5.061604749,-4.420735789,-3.952186339,-3.602126635,-3.3392629,-3.143582073,-3.001399334,-2.902893525,-2.840755703,-2.809389598,-2.804410258,-2.822315213,-2.860260919,-2.915906203,-2.987299843,-3.072798089,-3.171002987,-3.280715492,-3.400899296
CARE0317#1,hcw#18,1,-2.935041646,-2.240265348,-2.049738814,-2.063826783,-2.172607488,-2.330954784,-2.51959731,-2.729299246,-2.95482885,-3.192793617,-3.440810528,-3.697126475,-3.96041112,-4.229630503,-4.503964987,-4.782753822,-5.065456556,-5.351625498,-5.640885633,-5.932919694,-6.227456886
CARE0317#1,hcw#19,0,-2.435031256,-1.788656439,-1.706023345,-1.870830822,-2.14734726,-2.469060057,-2.806381166,-3.148263463,-3.491285739,-3.834555803,-4.177873474,-4.521199342,-4.864526488,-5.207853817,-5.551181169,-5.894508525,-6.23783588,-6.581163236,-6.924490592,-7.267817948,-7.611145303
CARE0317#1,CARE0274#3,4,-6.20842089,-4.920695774,-4.159404595,-3.653989031,-3.303864127,-3.059347526,-2.891839573,-2.783180317,-2.721042355,-2.696644904,-2.70350002,-2.736672447,-2.79231773,-2.867381099,-2.959394027,-3.066332604,-3.186516409,-3.318534671,-3.461191331,-3.61346345,-3.774469249
CARE0317#1,CARE0063#1,2,-7.945630274,-5.990569968,-4.714240618,-3.826382739,-3.20613651,-2.785338932,-2.518985117,-2.374218648,-2.325384875,-2.351619103,-2.435674384,-2.563386766,-2.72342131,-2.907062675,-3.107920051,-3.321522865,-3.544861393,-3.775950786,-4.013475869,-4.256536097,-4.504480367
CARE0317#1,hcw#23,3,-7.474235353,-5.646560016,-4.487693667,-3.705228612,-3.175936866,-2.829255103,-2.618063108,-2.508099137,-2.473450705,-2.494429775,-2.556375903,-2.64873324,-2.764162087,-2.897680659,-3.045918658,-3.206544877,-3.377875672,-3.558630519,-3.747788505,-3.944506164,-4.148069596
CARE0317#1,hcw#24,5,-8.616619393,-6.761666117,-5.562467033,-4.724900716,-4.124600792,-3.690872842,-3.377813079,-3.153783445,-2.996566579,-2.890580927,-2.824949924,-2.792049902,-2.786435712,-2.804092357,-2.841946028,-2.897558901,-2.968941671,-3.054436438,-3.15264027,-3.262352461,-3.382536178
CARE0317#1,CARE0063#2,2,-6.670860824,-4.928782534,-3.856115893,-3.160368649,-2.718110048,-2.458411526,-2.333596931,-2.308671084,-2.356885258,-2.457742331,-2.5959425,-2.760556279,-2.944149959,-3.141869912,-3.350608469,-3.56835241,-3.7937389,-4.025784458,-4.263732311,-4.506970094,-4.754985391
CARE0317#1,CARE0040#1,1,-8.230824639,-6.207464811,-4.866922847,-3.919820446,-3.24634262,-2.779527147,-2.475685052,-2.303300046,-2.23792815,-2.259573486,-2.351280043,-2.498408152,-2.688325734,-2.910334448,-3.155680765,-3.417528931,-3.690822382,-3.972025894,-4.258795007,-4.549639631,-4.843635397
CARE0317#1,CARE0118#1,5,-8.501635036,-6.673082073,-5.49709282,-4.679131044,-4.094589409,-3.672799954,-3.368191919,-3.149717144,-2.995877191,-2.891788799,-2.827144488,-2.794720988,-2.789321377,-2.807068503,-2.844958046,-2.900584342,-2.971971869,-3.057468236,-3.155672582,-3.265384931,-3.385568693
CARE0317#1,hcw#26,4,-7.897964675,-6.074501934,-4.912695838,-4.118961862,-3.569077618,-3.191921246,-2.940514852,-2.781605769,-2.691107528,-2.651673697,-2.651048561,-2.680727738,-2.734839092,-2.80926761,-2.901032228,-3.00787877,-3.128030164,-3.260037556,-3.402690736,-3.55496179,-3.715967276
CARE0317#1,hcw#27,5,-8.616619393,-6.761666117,-5.562467033,-4.724900716,-4.124600792,-3.690872842,-3.377813079,-3.153783445,-2.996566579,-2.890580927,-2.824949924,-2.792049902,-2.786435712,-2.804092357,-2.841946028,-2.897558901,-2.968941671,-3.054436438,-3.15264027,-3.262352461,-3.382536178
